"T","Points:0","Points:1","Points:2"
1621.8,1.6875e+05,56250,0
1621.8,1.7109e+05,56250,0
1621.7,1.7344e+05,56250,0
1621.4,1.6875e+05,58594,0
1621.4,1.7109e+05,58594,0
1621.3,1.7344e+05,58594,0
1620.9,1.6875e+05,60938,0
1620.8,1.7109e+05,60938,0
1620.7,1.7344e+05,60938,0
1621.7,1.7344e+05,56250,0
1621.6,1.7578e+05,56250,0
1621.5,1.7812e+05,56250,0
1621.3,1.7344e+05,58594,0
1621.2,1.7578e+05,58594,0
1621.1,1.7812e+05,58594,0
1620.7,1.7344e+05,60938,0
1620.6,1.7578e+05,60938,0
1620.5,1.7812e+05,60938,0
1620.9,1.6875e+05,60938,0
1620.8,1.7109e+05,60938,0
1620.7,1.7344e+05,60938,0
1620.3,1.6875e+05,63281,0
1620.2,1.7109e+05,63281,0
1620,1.7344e+05,63281,0
1619.5,1.6875e+05,65625,0
1619.3,1.7109e+05,65625,0
1619.2,1.7344e+05,65625,0
1620.7,1.7344e+05,60938,0
1620.6,1.7578e+05,60938,0
1620.5,1.7812e+05,60938,0
1620,1.7344e+05,63281,0
1619.9,1.7578e+05,63281,0
1619.7,1.7812e+05,63281,0
1619.2,1.7344e+05,65625,0
1619,1.7578e+05,65625,0
1618.8,1.7812e+05,65625,0
1621.5,1.7812e+05,56250,0
1621.4,1.8047e+05,56250,0
1621.3,1.8281e+05,56250,0
1621.1,1.7812e+05,58594,0
1621,1.8047e+05,58594,0
1620.8,1.8281e+05,58594,0
1620.5,1.7812e+05,60938,0
1620.3,1.8047e+05,60938,0
1620.2,1.8281e+05,60938,0
1621.3,1.8281e+05,56250,0
1621.3,1.8516e+05,56250,0
1621.2,1.875e+05,56250,0
1620.8,1.8281e+05,58594,0
1620.7,1.8516e+05,58594,0
1620.6,1.875e+05,58594,0
1620.2,1.8281e+05,60938,0
1620.1,1.8516e+05,60938,0
1619.9,1.875e+05,60938,0
1620.5,1.7812e+05,60938,0
1620.3,1.8047e+05,60938,0
1620.2,1.8281e+05,60938,0
1619.7,1.7812e+05,63281,0
1619.6,1.8047e+05,63281,0
1619.4,1.8281e+05,63281,0
1618.8,1.7812e+05,65625,0
1618.6,1.8047e+05,65625,0
1618.4,1.8281e+05,65625,0
1620.2,1.8281e+05,60938,0
1620.1,1.8516e+05,60938,0
1619.9,1.875e+05,60938,0
1619.4,1.8281e+05,63281,0
1619.2,1.8516e+05,63281,0
1619.1,1.875e+05,63281,0
1618.4,1.8281e+05,65625,0
1618.2,1.8516e+05,65625,0
1618,1.875e+05,65625,0
1619.5,1.6875e+05,65625,0
1619.3,1.7109e+05,65625,0
1619.2,1.7344e+05,65625,0
1618.5,1.6875e+05,67969,0
1618.3,1.7109e+05,67969,0
1618.1,1.7344e+05,67969,0
1617.2,1.6875e+05,70312,0
1617,1.7109e+05,70312,0
1616.7,1.7344e+05,70312,0
1619.2,1.7344e+05,65625,0
1619,1.7578e+05,65625,0
1618.8,1.7812e+05,65625,0
1618.1,1.7344e+05,67969,0
1617.9,1.7578e+05,67969,0
1617.6,1.7812e+05,67969,0
1616.7,1.7344e+05,70312,0
1616.5,1.7578e+05,70312,0
1616.2,1.7812e+05,70312,0
1617.2,1.6875e+05,70312,0
1617,1.7109e+05,70312,0
1616.7,1.7344e+05,70312,0
1615.7,1.6875e+05,72656,0
1615.4,1.7109e+05,72656,0
1615.1,1.7344e+05,72656,0
1613.7,1.6875e+05,75000,0
1613.4,1.7109e+05,75000,0
1613,1.7344e+05,75000,0
1616.7,1.7344e+05,70312,0
1616.5,1.7578e+05,70312,0
1616.2,1.7812e+05,70312,0
1615.1,1.7344e+05,72656,0
1614.7,1.7578e+05,72656,0
1614.4,1.7812e+05,72656,0
1613,1.7344e+05,75000,0
1612.6,1.7578e+05,75000,0
1612.2,1.7812e+05,75000,0
1618.8,1.7812e+05,65625,0
1618.6,1.8047e+05,65625,0
1618.4,1.8281e+05,65625,0
1617.6,1.7812e+05,67969,0
1617.4,1.8047e+05,67969,0
1617.2,1.8281e+05,67969,0
1616.2,1.7812e+05,70312,0
1615.9,1.8047e+05,70312,0
1615.6,1.8281e+05,70312,0
1618.4,1.8281e+05,65625,0
1618.2,1.8516e+05,65625,0
1618,1.875e+05,65625,0
1617.2,1.8281e+05,67969,0
1616.9,1.8516e+05,67969,0
1616.6,1.875e+05,67969,0
1615.6,1.8281e+05,70312,0
1615.3,1.8516e+05,70312,0
1615,1.875e+05,70312,0
1616.2,1.7812e+05,70312,0
1615.9,1.8047e+05,70312,0
1615.6,1.8281e+05,70312,0
1614.4,1.7812e+05,72656,0
1614.1,1.8047e+05,72656,0
1613.7,1.8281e+05,72656,0
1612.2,1.7812e+05,75000,0
1611.8,1.8047e+05,75000,0
1611.4,1.8281e+05,75000,0
1615.6,1.8281e+05,70312,0
1615.3,1.8516e+05,70312,0
1615,1.875e+05,70312,0
1613.7,1.8281e+05,72656,0
1613.4,1.8516e+05,72656,0
1613,1.875e+05,72656,0
1611.4,1.8281e+05,75000,0
1611,1.8516e+05,75000,0
1610.5,1.875e+05,75000,0
1622.8,1.875e+05,37500,0
1622.8,1.8984e+05,37500,0
1622.8,1.9219e+05,37500,0
1622.7,1.875e+05,39844,0
1622.7,1.8984e+05,39844,0
1622.7,1.9219e+05,39844,0
1622.7,1.875e+05,42188,0
1622.6,1.8984e+05,42188,0
1622.6,1.9219e+05,42188,0
1622.8,1.9219e+05,37500,0
1622.8,1.9453e+05,37500,0
1622.7,1.9688e+05,37500,0
1622.7,1.9219e+05,39844,0
1622.7,1.9453e+05,39844,0
1622.7,1.9688e+05,39844,0
1622.6,1.9219e+05,42188,0
1622.6,1.9453e+05,42188,0
1622.5,1.9688e+05,42188,0
1622.7,1.875e+05,42188,0
1622.6,1.8984e+05,42188,0
1622.6,1.9219e+05,42188,0
1622.5,1.875e+05,44531,0
1622.5,1.8984e+05,44531,0
1622.5,1.9219e+05,44531,0
1622.4,1.875e+05,46875,0
1622.3,1.8984e+05,46875,0
1622.3,1.9219e+05,46875,0
1622.6,1.9219e+05,42188,0
1622.6,1.9453e+05,42188,0
1622.5,1.9688e+05,42188,0
1622.5,1.9219e+05,44531,0
1622.4,1.9453e+05,44531,0
1622.4,1.9688e+05,44531,0
1622.3,1.9219e+05,46875,0
1622.3,1.9453e+05,46875,0
1622.2,1.9688e+05,46875,0
1622.7,1.9688e+05,37500,0
1622.7,1.9922e+05,37500,0
1622.7,2.0156e+05,37500,0
1622.7,1.9688e+05,39844,0
1622.6,1.9922e+05,39844,0
1622.6,2.0156e+05,39844,0
1622.5,1.9688e+05,42188,0
1622.5,1.9922e+05,42188,0
1622.5,2.0156e+05,42188,0
1622.7,2.0156e+05,37500,0
1622.7,2.0391e+05,37500,0
1622.7,2.0625e+05,37500,0
1622.6,2.0156e+05,39844,0
1622.6,2.0391e+05,39844,0
1622.6,2.0625e+05,39844,0
1622.5,2.0156e+05,42188,0
1622.4,2.0391e+05,42188,0
1622.4,2.0625e+05,42188,0
1622.5,1.9688e+05,42188,0
1622.5,1.9922e+05,42188,0
1622.5,2.0156e+05,42188,0
1622.4,1.9688e+05,44531,0
1622.4,1.9922e+05,44531,0
1622.3,2.0156e+05,44531,0
1622.2,1.9688e+05,46875,0
1622.2,1.9922e+05,46875,0
1622.1,2.0156e+05,46875,0
1622.5,2.0156e+05,42188,0
1622.4,2.0391e+05,42188,0
1622.4,2.0625e+05,42188,0
1622.3,2.0156e+05,44531,0
1622.3,2.0391e+05,44531,0
1622.2,2.0625e+05,44531,0
1622.1,2.0156e+05,46875,0
1622,2.0391e+05,46875,0
1622,2.0625e+05,46875,0
1622.4,1.875e+05,46875,0
1622.3,1.8984e+05,46875,0
1622.3,1.9219e+05,46875,0
1622.2,1.875e+05,49219,0
1622.1,1.8984e+05,49219,0
1622.1,1.9219e+05,49219,0
1621.9,1.875e+05,51562,0
1621.9,1.8984e+05,51562,0
1621.8,1.9219e+05,51562,0
1622.3,1.9219e+05,46875,0
1622.3,1.9453e+05,46875,0
1622.2,1.9688e+05,46875,0
1622.1,1.9219e+05,49219,0
1622,1.9453e+05,49219,0
1622,1.9688e+05,49219,0
1621.8,1.9219e+05,51562,0
1621.7,1.9453e+05,51562,0
1621.6,1.9688e+05,51562,0
1621.9,1.875e+05,51562,0
1621.9,1.8984e+05,51562,0
1621.8,1.9219e+05,51562,0
1621.6,1.875e+05,53906,0
1621.5,1.8984e+05,53906,0
1621.4,1.9219e+05,53906,0
1621.2,1.875e+05,56250,0
1621.1,1.8984e+05,56250,0
1620.9,1.9219e+05,56250,0
1621.8,1.9219e+05,51562,0
1621.7,1.9453e+05,51562,0
1621.6,1.9688e+05,51562,0
1621.4,1.9219e+05,53906,0
1621.3,1.9453e+05,53906,0
1621.2,1.9688e+05,53906,0
1620.9,1.9219e+05,56250,0
1620.8,1.9453e+05,56250,0
1620.7,1.9688e+05,56250,0
1622.2,1.9688e+05,46875,0
1622.2,1.9922e+05,46875,0
1622.1,2.0156e+05,46875,0
1622,1.9688e+05,49219,0
1621.9,1.9922e+05,49219,0
1621.8,2.0156e+05,49219,0
1621.6,1.9688e+05,51562,0
1621.6,1.9922e+05,51562,0
1621.5,2.0156e+05,51562,0
1622.1,2.0156e+05,46875,0
1622,2.0391e+05,46875,0
1622,2.0625e+05,46875,0
1621.8,2.0156e+05,49219,0
1621.8,2.0391e+05,49219,0
1621.7,2.0625e+05,49219,0
1621.5,2.0156e+05,51562,0
1621.4,2.0391e+05,51562,0
1621.3,2.0625e+05,51562,0
1621.6,1.9688e+05,51562,0
1621.6,1.9922e+05,51562,0
1621.5,2.0156e+05,51562,0
1621.2,1.9688e+05,53906,0
1621.1,1.9922e+05,53906,0
1621,2.0156e+05,53906,0
1620.7,1.9688e+05,56250,0
1620.6,1.9922e+05,56250,0
1620.5,2.0156e+05,56250,0
1621.5,2.0156e+05,51562,0
1621.4,2.0391e+05,51562,0
1621.3,2.0625e+05,51562,0
1621,2.0156e+05,53906,0
1620.9,2.0391e+05,53906,0
1620.8,2.0625e+05,53906,0
1620.5,2.0156e+05,56250,0
1620.4,2.0391e+05,56250,0
1620.2,2.0625e+05,56250,0
1622.7,2.0625e+05,37500,0
1622.6,2.0859e+05,37500,0
1622.6,2.1094e+05,37500,0
1622.6,2.0625e+05,39844,0
1622.5,2.0859e+05,39844,0
1622.5,2.1094e+05,39844,0
1622.4,2.0625e+05,42188,0
1622.4,2.0859e+05,42188,0
1622.3,2.1094e+05,42188,0
1622.6,2.1094e+05,37500,0
1622.6,2.1328e+05,37500,0
1622.6,2.1562e+05,37500,0
1622.5,2.1094e+05,39844,0
1622.5,2.1328e+05,39844,0
1622.4,2.1562e+05,39844,0
1622.3,2.1094e+05,42188,0
1622.3,2.1328e+05,42188,0
1622.2,2.1562e+05,42188,0
1622.4,2.0625e+05,42188,0
1622.4,2.0859e+05,42188,0
1622.3,2.1094e+05,42188,0
1622.2,2.0625e+05,44531,0
1622.2,2.0859e+05,44531,0
1622.1,2.1094e+05,44531,0
1622,2.0625e+05,46875,0
1621.9,2.0859e+05,46875,0
1621.9,2.1094e+05,46875,0
1622.3,2.1094e+05,42188,0
1622.3,2.1328e+05,42188,0
1622.2,2.1562e+05,42188,0
1622.1,2.1094e+05,44531,0
1622.1,2.1328e+05,44531,0
1622,2.1562e+05,44531,0
1621.9,2.1094e+05,46875,0
1621.8,2.1328e+05,46875,0
1621.7,2.1562e+05,46875,0
1622.6,2.1562e+05,37500,0
1622.5,2.1797e+05,37500,0
1622.5,2.2031e+05,37500,0
1622.4,2.1562e+05,39844,0
1622.4,2.1797e+05,39844,0
1622.3,2.2031e+05,39844,0
1622.2,2.1562e+05,42188,0
1622.2,2.1797e+05,42188,0
1622.2,2.2031e+05,42188,0
1622.5,2.2031e+05,37500,0
1622.5,2.2266e+05,37500,0
1622.4,2.25e+05,37500,0
1622.3,2.2031e+05,39844,0
1622.3,2.2266e+05,39844,0
1622.3,2.25e+05,39844,0
1622.2,2.2031e+05,42188,0
1622.1,2.2266e+05,42188,0
1622.1,2.25e+05,42188,0
1622.2,2.1562e+05,42188,0
1622.2,2.1797e+05,42188,0
1622.2,2.2031e+05,42188,0
1622,2.1562e+05,44531,0
1622,2.1797e+05,44531,0
1621.9,2.2031e+05,44531,0
1621.7,2.1562e+05,46875,0
1621.7,2.1797e+05,46875,0
1621.6,2.2031e+05,46875,0
1622.2,2.2031e+05,42188,0
1622.1,2.2266e+05,42188,0
1622.1,2.25e+05,42188,0
1621.9,2.2031e+05,44531,0
1621.8,2.2266e+05,44531,0
1621.8,2.25e+05,44531,0
1621.6,2.2031e+05,46875,0
1621.5,2.2266e+05,46875,0
1621.4,2.25e+05,46875,0
1622,2.0625e+05,46875,0
1621.9,2.0859e+05,46875,0
1621.9,2.1094e+05,46875,0
1621.7,2.0625e+05,49219,0
1621.6,2.0859e+05,49219,0
1621.5,2.1094e+05,49219,0
1621.3,2.0625e+05,51562,0
1621.2,2.0859e+05,51562,0
1621.1,2.1094e+05,51562,0
1621.9,2.1094e+05,46875,0
1621.8,2.1328e+05,46875,0
1621.7,2.1562e+05,46875,0
1621.5,2.1094e+05,49219,0
1621.5,2.1328e+05,49219,0
1621.4,2.1562e+05,49219,0
1621.1,2.1094e+05,51562,0
1621,2.1328e+05,51562,0
1620.9,2.1562e+05,51562,0
1621.3,2.0625e+05,51562,0
1621.2,2.0859e+05,51562,0
1621.1,2.1094e+05,51562,0
1620.8,2.0625e+05,53906,0
1620.7,2.0859e+05,53906,0
1620.6,2.1094e+05,53906,0
1620.2,2.0625e+05,56250,0
1620.1,2.0859e+05,56250,0
1619.9,2.1094e+05,56250,0
1621.1,2.1094e+05,51562,0
1621,2.1328e+05,51562,0
1620.9,2.1562e+05,51562,0
1620.6,2.1094e+05,53906,0
1620.5,2.1328e+05,53906,0
1620.3,2.1562e+05,53906,0
1619.9,2.1094e+05,56250,0
1619.8,2.1328e+05,56250,0
1619.6,2.1562e+05,56250,0
1621.7,2.1562e+05,46875,0
1621.7,2.1797e+05,46875,0
1621.6,2.2031e+05,46875,0
1621.4,2.1562e+05,49219,0
1621.3,2.1797e+05,49219,0
1621.2,2.2031e+05,49219,0
1620.9,2.1562e+05,51562,0
1620.8,2.1797e+05,51562,0
1620.7,2.2031e+05,51562,0
1621.6,2.2031e+05,46875,0
1621.5,2.2266e+05,46875,0
1621.4,2.25e+05,46875,0
1621.2,2.2031e+05,49219,0
1621.1,2.2266e+05,49219,0
1621,2.25e+05,49219,0
1620.7,2.2031e+05,51562,0
1620.6,2.2266e+05,51562,0
1620.5,2.25e+05,51562,0
1620.9,2.1562e+05,51562,0
1620.8,2.1797e+05,51562,0
1620.7,2.2031e+05,51562,0
1620.3,2.1562e+05,53906,0
1620.2,2.1797e+05,53906,0
1620.1,2.2031e+05,53906,0
1619.6,2.1562e+05,56250,0
1619.5,2.1797e+05,56250,0
1619.3,2.2031e+05,56250,0
1620.7,2.2031e+05,51562,0
1620.6,2.2266e+05,51562,0
1620.5,2.25e+05,51562,0
1620.1,2.2031e+05,53906,0
1619.9,2.2266e+05,53906,0
1619.8,2.25e+05,53906,0
1619.3,2.2031e+05,56250,0
1619.1,2.2266e+05,56250,0
1619,2.25e+05,56250,0
1621.2,1.875e+05,56250,0
1621.1,1.8984e+05,56250,0
1620.9,1.9219e+05,56250,0
1620.6,1.875e+05,58594,0
1620.5,1.8984e+05,58594,0
1620.4,1.9219e+05,58594,0
1619.9,1.875e+05,60938,0
1619.8,1.8984e+05,60938,0
1619.6,1.9219e+05,60938,0
1620.9,1.9219e+05,56250,0
1620.8,1.9453e+05,56250,0
1620.7,1.9688e+05,56250,0
1620.4,1.9219e+05,58594,0
1620.2,1.9453e+05,58594,0
1620.1,1.9688e+05,58594,0
1619.6,1.9219e+05,60938,0
1619.4,1.9453e+05,60938,0
1619.3,1.9688e+05,60938,0
1619.9,1.875e+05,60938,0
1619.8,1.8984e+05,60938,0
1619.6,1.9219e+05,60938,0
1619.1,1.875e+05,63281,0
1618.9,1.8984e+05,63281,0
1618.7,1.9219e+05,63281,0
1618,1.875e+05,65625,0
1617.8,1.8984e+05,65625,0
1617.5,1.9219e+05,65625,0
1619.6,1.9219e+05,60938,0
1619.4,1.9453e+05,60938,0
1619.3,1.9688e+05,60938,0
1618.7,1.9219e+05,63281,0
1618.5,1.9453e+05,63281,0
1618.3,1.9688e+05,63281,0
1617.5,1.9219e+05,65625,0
1617.3,1.9453e+05,65625,0
1617,1.9688e+05,65625,0
1620.7,1.9688e+05,56250,0
1620.6,1.9922e+05,56250,0
1620.5,2.0156e+05,56250,0
1620.1,1.9688e+05,58594,0
1619.9,1.9922e+05,58594,0
1619.8,2.0156e+05,58594,0
1619.3,1.9688e+05,60938,0
1619.1,1.9922e+05,60938,0
1618.9,2.0156e+05,60938,0
1620.5,2.0156e+05,56250,0
1620.4,2.0391e+05,56250,0
1620.2,2.0625e+05,56250,0
1619.8,2.0156e+05,58594,0
1619.6,2.0391e+05,58594,0
1619.5,2.0625e+05,58594,0
1618.9,2.0156e+05,60938,0
1618.7,2.0391e+05,60938,0
1618.5,2.0625e+05,60938,0
1619.3,1.9688e+05,60938,0
1619.1,1.9922e+05,60938,0
1618.9,2.0156e+05,60938,0
1618.3,1.9688e+05,63281,0
1618.1,1.9922e+05,63281,0
1617.8,2.0156e+05,63281,0
1617,1.9688e+05,65625,0
1616.8,1.9922e+05,65625,0
1616.5,2.0156e+05,65625,0
1618.9,2.0156e+05,60938,0
1618.7,2.0391e+05,60938,0
1618.5,2.0625e+05,60938,0
1617.8,2.0156e+05,63281,0
1617.6,2.0391e+05,63281,0
1617.4,2.0625e+05,63281,0
1616.5,2.0156e+05,65625,0
1616.2,2.0391e+05,65625,0
1615.9,2.0625e+05,65625,0
1618,1.875e+05,65625,0
1617.8,1.8984e+05,65625,0
1617.5,1.9219e+05,65625,0
1616.6,1.875e+05,67969,0
1616.4,1.8984e+05,67969,0
1616.1,1.9219e+05,67969,0
1615,1.875e+05,70312,0
1614.7,1.8984e+05,70312,0
1614.3,1.9219e+05,70312,0
1617.5,1.9219e+05,65625,0
1617.3,1.9453e+05,65625,0
1617,1.9688e+05,65625,0
1616.1,1.9219e+05,67969,0
1615.8,1.9453e+05,67969,0
1615.5,1.9688e+05,67969,0
1614.3,1.9219e+05,70312,0
1614,1.9453e+05,70312,0
1613.6,1.9688e+05,70312,0
1615,1.875e+05,70312,0
1614.7,1.8984e+05,70312,0
1614.3,1.9219e+05,70312,0
1613,1.875e+05,72656,0
1612.6,1.8984e+05,72656,0
1612.2,1.9219e+05,72656,0
1610.5,1.875e+05,75000,0
1610,1.8984e+05,75000,0
1609.5,1.9219e+05,75000,0
1614.3,1.9219e+05,70312,0
1614,1.9453e+05,70312,0
1613.6,1.9688e+05,70312,0
1612.2,1.9219e+05,72656,0
1611.7,1.9453e+05,72656,0
1611.3,1.9688e+05,72656,0
1609.5,1.9219e+05,75000,0
1609,1.9453e+05,75000,0
1608.5,1.9688e+05,75000,0
1617,1.9688e+05,65625,0
1616.8,1.9922e+05,65625,0
1616.5,2.0156e+05,65625,0
1615.5,1.9688e+05,67969,0
1615.2,1.9922e+05,67969,0
1614.9,2.0156e+05,67969,0
1613.6,1.9688e+05,70312,0
1613.2,1.9922e+05,70312,0
1612.9,2.0156e+05,70312,0
1616.5,2.0156e+05,65625,0
1616.2,2.0391e+05,65625,0
1615.9,2.0625e+05,65625,0
1614.9,2.0156e+05,67969,0
1614.5,2.0391e+05,67969,0
1614.2,2.0625e+05,67969,0
1612.9,2.0156e+05,70312,0
1612.5,2.0391e+05,70312,0
1612.1,2.0625e+05,70312,0
1613.6,1.9688e+05,70312,0
1613.2,1.9922e+05,70312,0
1612.9,2.0156e+05,70312,0
1611.3,1.9688e+05,72656,0
1610.9,1.9922e+05,72656,0
1610.4,2.0156e+05,72656,0
1608.5,1.9688e+05,75000,0
1608,1.9922e+05,75000,0
1607.5,2.0156e+05,75000,0
1612.9,2.0156e+05,70312,0
1612.5,2.0391e+05,70312,0
1612.1,2.0625e+05,70312,0
1610.4,2.0156e+05,72656,0
1609.9,2.0391e+05,72656,0
1609.5,2.0625e+05,72656,0
1607.5,2.0156e+05,75000,0
1606.9,2.0391e+05,75000,0
1606.3,2.0625e+05,75000,0
1620.2,2.0625e+05,56250,0
1620.1,2.0859e+05,56250,0
1619.9,2.1094e+05,56250,0
1619.5,2.0625e+05,58594,0
1619.3,2.0859e+05,58594,0
1619.1,2.1094e+05,58594,0
1618.5,2.0625e+05,60938,0
1618.3,2.0859e+05,60938,0
1618.1,2.1094e+05,60938,0
1619.9,2.1094e+05,56250,0
1619.8,2.1328e+05,56250,0
1619.6,2.1562e+05,56250,0
1619.1,2.1094e+05,58594,0
1618.9,2.1328e+05,58594,0
1618.8,2.1562e+05,58594,0
1618.1,2.1094e+05,60938,0
1617.9,2.1328e+05,60938,0
1617.7,2.1562e+05,60938,0
1618.5,2.0625e+05,60938,0
1618.3,2.0859e+05,60938,0
1618.1,2.1094e+05,60938,0
1617.4,2.0625e+05,63281,0
1617.1,2.0859e+05,63281,0
1616.9,2.1094e+05,63281,0
1615.9,2.0625e+05,65625,0
1615.6,2.0859e+05,65625,0
1615.3,2.1094e+05,65625,0
1618.1,2.1094e+05,60938,0
1617.9,2.1328e+05,60938,0
1617.7,2.1562e+05,60938,0
1616.9,2.1094e+05,63281,0
1616.6,2.1328e+05,63281,0
1616.3,2.1562e+05,63281,0
1615.3,2.1094e+05,65625,0
1615,2.1328e+05,65625,0
1614.7,2.1562e+05,65625,0
1619.5,4.125e+05,28125,0
1619.5,4.1484e+05,28125,0
1619.4,4.1719e+05,28125,0
1618.8,4.125e+05,30469,0
1618.8,4.1484e+05,30469,0
1618.8,4.1719e+05,30469,0
1618.1,4.125e+05,32812,0
1618,4.1484e+05,32812,0
1618,4.1719e+05,32812,0
1619.4,4.1719e+05,28125,0
1619.4,4.1953e+05,28125,0
1619.4,4.2188e+05,28125,0
1618.8,4.1719e+05,30469,0
1618.8,4.1953e+05,30469,0
1618.7,4.2188e+05,30469,0
1618,4.1719e+05,32812,0
1618,4.1953e+05,32812,0
1618,4.2188e+05,32812,0
1618.1,4.125e+05,32812,0
1618,4.1484e+05,32812,0
1618,4.1719e+05,32812,0
1617.2,4.125e+05,35156,0
1617.1,4.1484e+05,35156,0
1617.1,4.1719e+05,35156,0
1616.1,4.125e+05,37500,0
1616.1,4.1484e+05,37500,0
1616,4.1719e+05,37500,0
1618,4.1719e+05,32812,0
1618,4.1953e+05,32812,0
1618,4.2188e+05,32812,0
1617.1,4.1719e+05,35156,0
1617.1,4.1953e+05,35156,0
1617.1,4.2188e+05,35156,0
1616,4.1719e+05,37500,0
1616,4.1953e+05,37500,0
1616,4.2188e+05,37500,0
1619.4,4.2188e+05,28125,0
1619.4,4.2422e+05,28125,0
1619.4,4.2656e+05,28125,0
1618.7,4.2188e+05,30469,0
1618.7,4.2422e+05,30469,0
1618.7,4.2656e+05,30469,0
1618,4.2188e+05,32812,0
1617.9,4.2422e+05,32812,0
1617.9,4.2656e+05,32812,0
1619.4,4.2656e+05,28125,0
1619.4,4.2891e+05,28125,0
1619.3,4.3125e+05,28125,0
1618.7,4.2656e+05,30469,0
1618.7,4.2891e+05,30469,0
1618.7,4.3125e+05,30469,0
1617.9,4.2656e+05,32812,0
1617.9,4.2891e+05,32812,0
1617.9,4.3125e+05,32812,0
1618,4.2188e+05,32812,0
1617.9,4.2422e+05,32812,0
1617.9,4.2656e+05,32812,0
1617.1,4.2188e+05,35156,0
1617,4.2422e+05,35156,0
1617,4.2656e+05,35156,0
1616,4.2188e+05,37500,0
1616,4.2422e+05,37500,0
1616,4.2656e+05,37500,0
1617.9,4.2656e+05,32812,0
1617.9,4.2891e+05,32812,0
1617.9,4.3125e+05,32812,0
1617,4.2656e+05,35156,0
1617,4.2891e+05,35156,0
1617,4.3125e+05,35156,0
1616,4.2656e+05,37500,0
1616,4.2891e+05,37500,0
1616,4.3125e+05,37500,0
1621.2,4.3125e+05,18750,0
1621.2,4.3359e+05,18750,0
1621.2,4.3594e+05,18750,0
1620.8,4.3125e+05,21094,0
1620.8,4.3359e+05,21094,0
1620.8,4.3594e+05,21094,0
1620.4,4.3125e+05,23438,0
1620.4,4.3359e+05,23438,0
1620.4,4.3594e+05,23438,0
1621.2,4.3594e+05,18750,0
1621.2,4.3828e+05,18750,0
1621.1,4.4062e+05,18750,0
1620.8,4.3594e+05,21094,0
1620.8,4.3828e+05,21094,0
1620.8,4.4062e+05,21094,0
1620.4,4.3594e+05,23438,0
1620.3,4.3828e+05,23438,0
1620.3,4.4062e+05,23438,0
1620.4,4.3125e+05,23438,0
1620.4,4.3359e+05,23438,0
1620.4,4.3594e+05,23438,0
1619.9,4.3125e+05,25781,0
1619.9,4.3359e+05,25781,0
1619.9,4.3594e+05,25781,0
1619.3,4.3125e+05,28125,0
1619.3,4.3359e+05,28125,0
1619.3,4.3594e+05,28125,0
1620.4,4.3594e+05,23438,0
1620.3,4.3828e+05,23438,0
1620.3,4.4062e+05,23438,0
1619.9,4.3594e+05,25781,0
1619.9,4.3828e+05,25781,0
1619.8,4.4062e+05,25781,0
1619.3,4.3594e+05,28125,0
1619.3,4.3828e+05,28125,0
1619.3,4.4062e+05,28125,0
1621.1,4.4062e+05,18750,0
1621.1,4.4297e+05,18750,0
1621.1,4.4531e+05,18750,0
1620.8,4.4062e+05,21094,0
1620.7,4.4297e+05,21094,0
1620.7,4.4531e+05,21094,0
1620.3,4.4062e+05,23438,0
1620.3,4.4297e+05,23438,0
1620.3,4.4531e+05,23438,0
1621.1,4.4531e+05,18750,0
1621.1,4.4766e+05,18750,0
1621,4.5e+05,18750,0
1620.7,4.4531e+05,21094,0
1620.7,4.4766e+05,21094,0
1620.7,4.5e+05,21094,0
1620.3,4.4531e+05,23438,0
1620.3,4.4766e+05,23438,0
1620.2,4.5e+05,23438,0
1620.3,4.4062e+05,23438,0
1620.3,4.4297e+05,23438,0
1620.3,4.4531e+05,23438,0
1619.8,4.4062e+05,25781,0
1619.8,4.4297e+05,25781,0
1619.8,4.4531e+05,25781,0
1619.3,4.4062e+05,28125,0
1619.2,4.4297e+05,28125,0
1619.2,4.4531e+05,28125,0
1620.3,4.4531e+05,23438,0
1620.3,4.4766e+05,23438,0
1620.2,4.5e+05,23438,0
1619.8,4.4531e+05,25781,0
1619.8,4.4766e+05,25781,0
1619.7,4.5e+05,25781,0
1619.2,4.4531e+05,28125,0
1619.2,4.4766e+05,28125,0
1619.2,4.5e+05,28125,0
1619.3,4.3125e+05,28125,0
1619.3,4.3359e+05,28125,0
1619.3,4.3594e+05,28125,0
1618.7,4.3125e+05,30469,0
1618.7,4.3359e+05,30469,0
1618.6,4.3594e+05,30469,0
1617.9,4.3125e+05,32812,0
1617.9,4.3359e+05,32812,0
1617.9,4.3594e+05,32812,0
1619.3,4.3594e+05,28125,0
1619.3,4.3828e+05,28125,0
1619.3,4.4062e+05,28125,0
1618.6,4.3594e+05,30469,0
1618.6,4.3828e+05,30469,0
1618.6,4.4062e+05,30469,0
1617.9,4.3594e+05,32812,0
1617.9,4.3828e+05,32812,0
1617.8,4.4062e+05,32812,0
1617.9,4.3125e+05,32812,0
1617.9,4.3359e+05,32812,0
1617.9,4.3594e+05,32812,0
1617,4.3125e+05,35156,0
1617,4.3359e+05,35156,0
1617,4.3594e+05,35156,0
1616,4.3125e+05,37500,0
1615.9,4.3359e+05,37500,0
1615.9,4.3594e+05,37500,0
1617.9,4.3594e+05,32812,0
1617.9,4.3828e+05,32812,0
1617.8,4.4062e+05,32812,0
1617,4.3594e+05,35156,0
1617,4.3828e+05,35156,0
1616.9,4.4062e+05,35156,0
